Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Winestyle
Saint-Estèphe 2005,France,Saint-Estèphe,Château Petit Bocq,4.0,0.08555331432148587,0.38798102266736956,2005,Red
Dolcetto d'Alba 2018,Italy,Dolcetto d'Alba,Cordero di Montezemolo,3.9,0.08555331432148587,0.12008434370057985,2018,Red
Les Terrasses Velles Vinyes Priorat 2016,Spain,Priorat,Álvaro Palacios,4.2,0.9999999999999999,0.26947812335266214,2016,Red
Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Casanova di Neri,4.4,0.9999999999999999,0.43616236162361627,2014,Red
Crozes-Hermitage Les Meysonniers 2017,France,Crozes-Hermitage,M. Chapoutier,3.9,0.9999999999999999,0.20105429625724827,2017,Red
Valpolicella 2017,Italy,Valpolicella,Tommasi,3.5,0.9999999999999999,0.06336320506062204,2017,Red
Tenuta Nuova Brunello di Montalcino 2011,Italy,Brunello di Montalcino,Casanova di Neri,4.4,0.9999999999999999,0.759409594095941,2011,Red
Single Vineyard Tempranillo 2016,Spain,La Mancha,Volver,4.0,0.9999999999999999,0.13231418028466,2016,Red
Single Vineyard Release St. Andrews Cabernet Sauvignon 2016,Australia,Clare Valley,Taylors / Wakefield,4.0,0.08624886972247356,0.19683711122825515,2016,Red
Crianza 2016,Spain,Rioja Alta,Tarón,3.6,0.08624886972247356,0.061570901423299955,2016,Red
Saint-Émilion Grand Cru (Grand Cru Classé) 2007,France,Saint-Émilion Grand Cru,Château Destieux,3.9,0.08624886972247356,0.5352662098049552,2007,Red
Vosne-Romanée 2014,France,Vosne-Romanée,Domaine Arnoux-Lachaux,4.0,0.08624886972247356,0.9343173431734317,2014,Red
Gevrey-Chambertin Vieilles Vignes 2016,France,Gevrey-Chambertin,Frédéric Magnien,4.1,0.08624886972247356,0.46009488666315235,2016,Red
Lalande-de-Pomerol 2016,France,Lalande-de-Pomerol,Château de Bel-Air,3.9,0.08624886972247356,0.2741170268845546,2016,Red
Pinotage 2018,South Africa,Stellenbosch,Zonnebloem,3.7,0.08624886972247356,0.054190827622561936,2018,Red
Brunello di Montalcino Riserva 2010,Italy,Brunello di Montalcino,Poggio di Sotto,4.7,0.08624886972247356,1.0,2010,Red
Pino Doncel Vintage 2014,Spain,Jumilla,Bleda,3.6,0.08624886972247356,0.029942013705851346,2014,Red
Ses Nines Selecció 07/9 2016,Spain,Binissalem-Mallorca,Tianna Negre,4.0,0.08624886972247356,0.17754348972061149,2016,Red
Valley Oaks Cabernet Sauvignon 2018,United States,California,Fetzer,3.7,0.08624886972247356,0.05672113863995782,2018,Red
Pomerol 2005,France,Pomerol,Château Le Gay,4.5,0.08624886972247356,1.0,2005,Red
Sorì Tildìn (Barbaresco) Langhe 2013,Italy,Langhe,Gaja,4.5,0.08624886972247356,1.0,2013,Red
Toscana Rosso 2018,Italy,Toscana,Altesino,3.9,0.08624886972247356,0.08276225619399052,2018,Red
Lagrein 2017,Italy,Südtirol - Alto Adige,Alois Lageder,3.6,0.08624886972247356,0.10806536636794942,2017,Red
Lu Rappaio Primitivo di Manduria 2017,Italy,Primitivo di Manduria,Masca del Tacco,4.2,0.9999999999999999,0.09277807063784924,2017,Red
Riscal Tempranillo 2017,Spain,Castilla y León,Marqués de Riscal,3.4,0.9999999999999999,0.04533473906167634,2017,Red
Albe Barolo 2015,Italy,Barolo,G.D. Vajra,3.9,0.9999999999999999,0.5010015814443859,2015,Red
Châteauneuf-du-Pape 2009,France,Châteauneuf-du-Pape,Château de Beaucastel,4.4,0.9999999999999999,0.9739588824459673,2009,Red
Domaine de Valmoissine Pinot Noir 2016,France,Var,Louis Latour,3.8,0.9999999999999999,0.09214549288350027,2016,Red
Chianti Classico 2016,Italy,Chianti Classico,Casaloste,3.8,0.08694442512346125,0.14549288350026357,2016,Red
Tenuta Sant'Alfonso Chianti Classico 2017,Italy,Chianti Classico,Rocca delle Macìe,3.8,0.08694442512346125,0.10964681075382185,2017,Red
Anté Barbera d'Asti Superiore 2017,Italy,Barbera d'Asti,Tenimenti Ca'Bianca,3.8,0.08694442512346125,0.040063257775434895,2017,Red
Via Edetana Tinto 2017,Spain,Terra Alta,Edetària,3.9,0.08694442512346125,0.1054296257248287,2017,Red
Toscana Brunito 2018,Italy,Toscana,Cantina di Montalcino,3.7,0.08694442512346125,0.06062203479177649,2018,Red
Le Lucére Brunello di Montalcino 2011,Italy,Brunello di Montalcino,San Filippo,4.2,0.08694442512346125,0.47759620453347396,2011,Red
Paso a Paso Tempranillo 2018,Spain,Castilla,Volver,3.6,0.08694442512346125,0.040274117026884555,2018,Red
Collectors Reserve The Promenade Pinotage 2017,South Africa,Cape Town,Durbanville Hills,4.2,0.08694442512346125,0.17754348972061149,2017,Red
Brunello di Montalcino Vigneto Manachiara 2012,Italy,Brunello di Montalcino,Tenute Silvio Nardi,4.2,0.08694442512346125,0.9288350026357407,2012,Red
J² Gau-Odernheimer Spätburgunder 2017,Germany,Rheinhessen,Becker Landgraf,4.0,0.08694442512346125,0.09530838165524513,2017,Red
Corbières 2016,France,Corbières,Château d’Aussières,3.8,0.08694442512346125,0.23205060622034795,2016,Red
Givry 1er Cru Clos du 'Cellier Aux Moines' 2014,France,Givry 1er Cru 'Cellier aux Moines',Domaine Thénard,4.1,0.08694442512346125,0.25187137585661573,2014,Red
R de Romaneira 2016,Portugal,Douro,Quinta da Romaneira,3.8,0.08694442512346125,0.0864522930943595,2016,Red
Castel Firmian Lagrein Riserva 2016,Italy,Trentino,Mezzacorona,3.9,0.08694442512346125,0.08181338956246706,2016,Red
Pomerol 2012,France,Pomerol,Château La Grave (Trigant de Boisset),4.1,0.08694442512346125,0.47854507116499734,2012,Red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.3,0.08694442512346125,1.0,2009,Red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.4,0.08694442512346125,1.0,2012,Red
Riposato Rosso Veneto 2013,Italy,Veneto,Corte Giona,3.7,0.08694442512346125,0.04565102793885082,2013,Red
Villa Donoratico Bolgheri 2016,Italy,Bolgheri,Tenuta Argentiera,4.1,0.9999999999999999,0.16078017923036372,2016,Red
Alexander (The Great) 2015,Spain,Ribera del Duero,Casa Rojo,4.1,0.9999999999999999,0.2540853979968371,2015,Red
Reserva Cabernet Sauvignon (Classic) 2018,Chile,Colchagua Valley,Montes,3.7,0.9999999999999999,0.03363205060622034,2018,Red
Sergio Zingarelli Chianti Classico Gran Selezione 2013,Italy,Chianti Classico,Rocca delle Macìe,4.0,0.08763998052444893,0.5823932525039537,2013,Red
Pomerol 2012,France,Pomerol,Château Certan de May,4.3,0.08763998052444893,0.9739588824459673,2012,Red
Series M 2016,South Africa,Paarl,Vilafonté,4.4,0.08763998052444893,0.5684765419082762,2016,Red
Grans Muralles 2011,Spain,Conca de Barberà,Torres,4.4,0.08763998052444893,0.7996837111228255,2011,Red
Sir 2013,Turkey,Thrace,Suvla,3.9,0.08763998052444893,0.23036373220875067,2013,Red
Crianza 2015,Spain,Valencia,Finca Enguera,3.7,0.08763998052444893,0.02477596204533474,2015,Red
Tinto 2013,Spain,Dominio de Valdepusa,Lesegut,3.6,0.08763998052444893,0.06589351607801794,2013,Red
Brunello di Montalcino Riserva 2006,Italy,Brunello di Montalcino,Biondi-Santi,4.4,0.08763998052444893,1.0,2006,Red
Château du Rocher Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,Baron de Montfort,3.2,0.08763998052444893,0.15603584607274645,2011,Red
Viña Arana Reserva 2012,Spain,Rioja,La Rioja Alta,4.0,0.08763998052444893,0.16700052714812863,2012,Red
Chianti Pontormo 2018,Italy,Chianti,Castelli del Grevepesa,3.7,0.08763998052444893,0.05629942013705851,2018,Red
Pinot Noir 2016,Israel,Galilee,Yarden,3.9,0.08763998052444893,0.25893516078017925,2016,Red
Crozes-Hermitage Rouge 2017,France,Crozes-Hermitage,E. Guigal,3.8,0.08763998052444893,0.15455983131259884,2017,Red
Coteaux Bourguignons 2016,France,Coteaux Bourguignons,Joseph Drouhin,3.6,0.08763998052444893,0.08603057459146021,2016,Red
Merlot 2016,South Africa,Western Cape,Fleur du Cap,3.6,0.08763998052444893,0.07116499736425935,2016,Red
Reserva 2014,Spain,Rioja,Altos Ibéricos,3.9,0.08763998052444893,0.08782287822878229,2014,Red
Puro Grape Selection Malbec 2016,Argentina,Mendoza,Dieter Meier,4.2,0.08763998052444893,0.3136531365313653,2016,Red
Reserva Rioja 2014,Spain,Rioja,Lan,3.8,0.08763998052444893,0.09804955192409068,2014,Red
Margaux (Grand Cru Classé) 2008,France,Margaux,Château Giscours,4.1,0.9999999999999999,0.757511860832894,2008,Red
Gorú 2017,Spain,Jumilla,EGO,3.9,0.9999999999999999,0.03742751713231419,2017,Red
La Segreta Il Rosso 2016,Italy,Sicilia,Planeta,3.5,0.9999999999999999,0.04681075382182393,2016,Red
Primitivo Salento Pilùna 2017,Italy,Salento,Castello Monaci,3.9,0.9999999999999999,0.039536109646810765,2017,Red
Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Château de Beaucastel,4.4,0.9999999999999999,0.7996837111228255,2016,Red
Pinot Nero Fuchsleiten 2017,Italy,Südtirol - Alto Adige,Pfitscher,3.6,0.08833553592543664,0.1278861360042172,2017,Red
Anticaia Salice Salentino Riserva 2016,Italy,Salice Salentino,San Donaci,4.0,0.08833553592543664,0.039536109646810765,2016,Red
Roda Reserva Rioja 2016,Spain,Rioja,Bodegas Roda,3.9,0.08833553592543664,0.2398523985239852,2016,Red
Talò Negroamaro 2018,Italy,Salento,San Marzano,3.8,0.08833553592543664,0.07105956773853453,2018,Red
The Gimblett 2013,New Zealand,Gimblett Gravels,Trinity Hill,3.8,0.08833553592543664,0.2988929889298893,2013,Red
Rocca Guicciarda Chianti Classico Riserva 2017,Italy,Chianti Classico,Ricasoli,3.8,0.08833553592543664,0.14496573537163943,2017,Red
Pinot Noir 2018,New Zealand,Marlborough,Mount Riley,3.7,0.08833553592543664,0.08908803373748023,2018,Red
Mavum Corvina - Cabernet Sauvignon 2015,Italy,Veneto,Maurizio B Martino MBM,3.6,0.08833553592543664,0.04259356879283079,2015,Red
Fantini Collection Red Blend 2016,Italy,Ortona,Farnese,3.8,0.08833553592543664,0.06578808645229309,2016,Red
Villa Romanu Tinto 2015,Portugal,Alentejano,Herdade do Perdigão,3.4,0.08833553592543664,0.034580917237743806,2015,Red
Pannobile 2016,Austria,Burgenland,Heinrich,3.7,0.08833553592543664,0.20622034791776492,2016,Red
Solaz Shiraz - Tempranillo 2018,Spain,Castilla,Osborne,3.6,0.08833553592543664,0.028044280442804423,2018,Red
The Coppermine Road Cabernet Sauvignon 2013,Australia,McLaren Vale,d'Arenberg,3.8,0.08833553592543664,0.4726410121244069,2013,Red
Ars In Vitro 2012,Spain,Navarra,Bodega Tandem,3.5,0.08833553592543664,0.05629942013705851,2012,Red
Fronsac 2007,France,Fronsac,Château Moulin Haut-Laroque,3.8,0.08833553592543664,0.17185028993147075,2007,Red
Legítimo 2016,Portugal,Douro,Conceito,3.7,0.08833553592543664,0.10279388508170798,2016,Red
Altos R Pigeage 2010,Spain,Rioja,Altos de Rioja,4.2,0.08833553592543664,0.31470743278861363,2010,Red
Pinotage 2016,South Africa,Stellenbosch,Laibach,4.0,0.08833553592543664,0.12767527675276755,2016,Red
Spätburgunder 2015,Germany,Baden,Fritz Waßmer,3.7,0.08833553592543664,0.03004744333157617,2015,Red
Lamùri Nero d'Avola Regaleali 2017,Italy,Terre Siciliane,Tasca d'Almerita,3.7,0.9999999999999999,0.07696362677912494,2017,Red
Cabernet Sauvignon 2018,United States,California,Dark Horse,3.7,0.9999999999999999,0.04438587243015287,2018,Red
Moulis-en-Médoc 2005,France,Moulis-en-Médoc,Château Chasse-Spleen,4.1,0.9999999999999999,0.4828676858197154,2005,Red
Grand Terroir Pic Saint Loup Syrah - Grenache - Mourvedre 2018,France,Pic-Saint-Loup,Gérard Bertrand,3.8,0.08903109132642432,0.10374275171323144,2018,Red
Pomerol 2015,France,Pomerol,Château Lafleur-Gazin,4.2,0.08903109132642432,0.44649446494464945,2015,Red
Châteauneuf-du-Pape Boisrenard 2016,France,Châteauneuf-du-Pape,Domaine de Beaurenard,4.4,0.08903109132642432,0.5888244596731682,2016,Red
Ripa della Volta Amarone della Valpolicella 2015,Italy,Amarone della Valpolicella,Ottella,4.3,0.08903109132642432,0.36636794939377965,2015,Red
Moulis-en-Médoc 2013,France,Moulis-en-Médoc,Château Dutruch Grand Poujeaux,3.7,0.08903109132642432,0.14971006852925675,2013,Red
Nero d'Avola Sicilia 2018,Italy,Sicilia,Feudo Arancio,3.6,0.08903109132642432,0.03268318397469689,2018,Red
Cameron Vale Cabernet Sauvignon 2016,Australia,Barossa,Grant Burge,3.6,0.08903109132642432,0.150764364786505,2016,Red
Pomerol 2014,France,Pomerol,Château Latour à Pomerol,4.1,0.08903109132642432,1.0,2014,Red
Valpolicella Ripasso Classico Superiore 2008,Italy,Valpolicella Ripasso,Le Ragose,3.9,0.08903109132642432,0.0675803900896152,2008,Red
Sabbie di Sopra al Bosco 2013,Italy,Terre del Volturno,Nanni Copé,3.9,0.08903109132642432,0.3056404849762783,2013,Red
Merlot - Corvina 2016,Italy,Veneto,Corte Giara,3.4,0.08903109132642432,0.03479177648919347,2016,Red
Sodale Merlot 2016,Italy,Lazio,Falesco,3.8,0.08903109132642432,0.17121771217712178,2016,Red
RS Spätburgunder 2014,Germany,Baden,Salwey,3.6,0.08903109132642432,0.1771217712177122,2014,Red
Seaward Pinotage 2017,South Africa,Coastal Region,Spier,3.7,0.08903109132642432,0.10964681075382185,2017,Red
Pinot Noir 2016,United States,Russian River Valley,MacMurray,3.9,0.9999999999999999,0.25482340537691095,2016,Red
Cos d'Estournel 2008,France,Saint-Estèphe,Cos d'Estournel,4.4,0.9999999999999999,1.0,2008,Red
Rosso 2017,Italy,Terre Siciliane,Corvo,3.7,0.9999999999999999,0.03616236162361624,2017,Red
Cos d'Estournel 2007,France,Saint-Estèphe,Cos d'Estournel,4.3,0.9999999999999999,1.0,2007,Red
Shymer Syrah - Merlot 2015,Italy,Terre Siciliane,Baglio di Pianetto,3.8,0.08972664672741201,0.07886136004217187,2015,Red
Médoc 2015,France,Médoc,Château Clos du Moulin,3.7,0.08972664672741201,0.11228255139694257,2015,Red
Cabernet Sauvignon 2015,Argentina,Tupungato,Altosur,3.5,0.08972664672741201,0.05629942013705851,2015,Red
Castillo Ygay Gran Reserva Especial Tinto 2010,Spain,Rioja,Marqués de Murrieta,4.1,0.08972664672741201,1.0,2010,Red
Barbera d'Asti La Crena 2016,Italy,Barbera d'Asti,Vietti,4.2,0.08972664672741201,0.35582498682129676,2016,Red
Barolo 2016,Italy,Barolo,Prunotto,4.2,0.08972664672741201,0.38798102266736956,2016,Red
Cabernet Sauvignon 2016,United States,Monterey,Craftwork,3.9,0.08972664672741201,0.12482867685819715,2016,Red
Morandina Valpolicella 2017,Italy,Valpolicella,Prà,3.6,0.08972664672741201,0.12387981022667371,2017,Red
Goulée by Cos d’Estournel 2005,France,Médoc,Cos d'Estournel,3.7,0.08972664672741201,0.38798102266736956,2005,Red
Kai Carmenère 2015,Chile,Aconcagua Valley,Errazuriz,4.3,0.08972664672741201,1.0,2015,Red
Saint-Émilion Baron Carl 2015,France,Saint-Émilion,Baron Philippe de Rothschild,4.0,0.08972664672741201,0.23173431734317346,2015,Red
Les Gravières Chinon 2017,France,Chinon,Couly-Dutheil,3.5,0.08972664672741201,0.09847127042699,2017,Red
Bandol 2014,France,Bandol,Château Pradeaux,3.9,0.08972664672741201,0.25092250922509224,2014,Red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château Pavie,4.2,0.08972664672741201,1.0,2013,Red
Barrancas Vineyards Alta Syrah 2014,Argentina,Mendoza,Pascual Toso,4.3,0.08972664672741201,0.33094359515023725,2014,Red
The Butcher Blaufränkisch 2018,Austria,Burgenland,Schwarz,3.9,0.08972664672741201,0.2356352134949921,2018,Red
Finca Muñoz Limited Release Barrel Aged 2015,Spain,Castilla,Munoz,3.9,0.08972664672741201,0.040484976278334216,2015,Red
Reserva Carmenère 2015,Chile,Colchagua Valley,TerraNoble,3.6,0.08972664672741201,0.07116499736425935,2015,Red
Cabernet Sauvignon 2015,South Africa,Paarl,Plaisir de Merle,4.0,0.08972664672741201,0.11955719557195574,2015,Red
Barolo Castiglione 2013,Italy,Barolo,Vietti,4.1,0.9999999999999999,0.4259356879283078,2013,Red
Ribera del Duero Red 2014,Spain,Ribera del Duero,Montecastro,4.0,0.9999999999999999,0.47042698998418564,2014,Red
Big John Cuvée Reserve 2017,Austria,Burgenland,Scheiblhofer,4.2,0.9999999999999999,0.16921454928835003,2017,Red
Barolo Villero 2011,Italy,Barolo,Giacomo Fenocchio,4.2,0.0904222021283997,0.344649446494465,2011,Red
6 Meses Roble Tempranillo 2018,Spain,La Mancha,Finca La Estacada,3.6,0.0904222021283997,0.04438587243015287,2018,Red
Garnacha Viñas Viejas 2015,Spain,Valdejalón,Botijo Rojo,3.7,0.0904222021283997,0.09984185556141276,2015,Red
Clos Fontà Priorat 2014,Spain,Priorat,Mas d'en Gil,4.3,0.0904222021283997,0.6036900369003689,2014,Red
Cirerets 2016,Spain,Priorat,Bodegas Mas Alta,4.1,0.0904222021283997,0.37585661570901424,2016,Red
Cèdre Héritage Malbec 2016,France,Cahors,Château du Cèdre,3.6,0.0904222021283997,0.05535055350553506,2016,Red
Saint-Émilion Grand Cru (Grand Cru Classé) 2000,France,Saint-Émilion Grand Cru,Château La Couspaude,4.3,0.0904222021283997,1.0,2000,Red
Chianti Classico Riserva Il Poggio 2013,Italy,Chianti Classico,Castello di Monsanto,4.0,0.0904222021283997,0.41623616236162364,2013,Red
Valdeorras Mencia Gaba do Xil 2017,Spain,Valdeorras,Telmo Rodriguez,3.4,0.0904222021283997,0.0716921454928835,2017,Red
Vertunno Chianti dei Colli Senesi Riserva 2013,Italy,Chianti Colli Senesi,Panizzi,3.8,0.0904222021283997,0.09478123352662099,2013,Red
Adrianna Vineyard Fortuna Terrae Malbec 2015,Argentina,Mendoza,Catena Zapata,4.5,0.0904222021283997,0.9146020031628889,2015,Red
Emeritvs (Emeritus) 2011,Spain,Dominio de Valdepusa,Marqués de Griñon,4.2,0.0904222021283997,0.6837111228255139,2011,Red
Signatures Single Vineyard Collection Malbec 2017,South Africa,Wellington,Doolhof Wine Estate,3.9,0.0904222021283997,0.15129151291512916,2017,Red
Cabernet Sauvignon 2016,Australia,Barossa Valley,Schild Estate,3.9,0.0904222021283997,0.13442277279915657,2016,Red
Lafóa Cabernet Sauvignon 2015,Italy,Südtirol - Alto Adige,Colterenzio (Schreckbichl),4.3,0.0904222021283997,0.5782814971006853,2015,Red
Edición Limitada M 2015,Chile,Colchagua Valley,Caliterra,3.9,0.0904222021283997,0.13832366895097523,2015,Red
Moulis 2012,France,Moulis-en-Médoc,Château Branas Grand Poujeaux,4.1,0.09111775752938739,0.36636794939377965,2012,Red
Portrait Cabernet Sauvignon 2016,Australia,Barossa,Peter Lehmann,3.7,0.09111775752938739,0.06800210859251449,2016,Red
Saint-Amour 2017,France,Saint-Amour,Terres Dorées,3.8,0.09111775752938739,0.16183447548761204,2017,Red
Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Léoville Las Cases,4.6,0.09111775752938739,1.0,2015,Red
Single Valley Lot Gran Reserva Carmenère 2018,Chile,Colchagua Valley,Valdivieso,3.8,0.09111775752938739,0.12040063257775435,2018,Red
Saint-Estèphe 2013,France,Saint-Estèphe,Château Le Boscq,3.7,0.09111775752938739,0.27148128624143386,2013,Red
MUAC 2015,Spain,Mallorca,Terra de Falanis,3.6,0.09111775752938739,0.08223510806536635,2015,Red
Cellar Selection Cabernet Sauvignon 2018,South Africa,Stellenbosch,Kleine Zalze,3.3,0.09111775752938739,0.08223510806536635,2018,Red
Vürsù Barolo Campè 2010,Italy,Barolo,La Spinetta,4.3,0.09111775752938739,0.9934633632050607,2010,Red
Dedicato a Walter Bolgheri Superiore 2015,Italy,Bolgheri Superiore,Poggio Al Tesoro,4.5,0.09111775752938739,0.9051133368476542,2015,Red
Benchmark Cabernet Sauvignon 2017,Australia,South Australia,Grant Burge,3.4,0.09111775752938739,0.056404849762783336,2017,Red
Terroir du Trias Bandol Rouge 2014,France,Bandol,Domaine de Terrebrune,4.0,0.09111775752938739,0.3136531365313653,2014,Red
Tributo Syrah 2012,Chile,Colchagua Valley,Caliterra,3.7,0.09111775752938739,0.07970479704797048,2012,Red
Rouge 2008,France,Côtes Catalanes,Domaine de l'Horizon,3.8,0.09111775752938739,0.39019504480759093,2008,Red
Valpolicella Ripasso Superiore 2014,Italy,Valpolicella Ripasso,Casa Vinicola Bennati,3.8,0.09111775752938739,0.11765946230890881,2014,Red
Lalande-de-Pomerol 2015,France,Lalande-de-Pomerol,Château de Bel-Air,3.9,0.09111775752938739,0.27074327886136,2015,Red
Walking Tree Cabernet Sauvignon 2013,United States,Alexander Valley,Geyser Peak,3.7,0.09111775752938739,0.1881918819188192,2013,Red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Cheval Blanc,4.5,0.09111775752938739,1.0,2014,Red
Sito Moresco Langhe 2016,Italy,Langhe,Gaja,4.1,0.9999999999999999,0.4085397996837111,2016,Red
Pinot Noir 2015,New Zealand,South Island,Kim Crawford,3.6,0.9999999999999999,0.13442277279915657,2015,Red
Rouge (Gaston Hochar) 2002,Lebanon,Bekaa Valley,Château Musar,4.2,0.9999999999999999,0.33621507643647863,2002,Red
Lytton Springs 2016,United States,Dry Creek Valley,Ridge Vineyards,4.2,0.9999999999999999,0.408012651555087,2016,Red
Malbec Estate 2017,Argentina,Calchaqui Valley,Colomé,4.0,0.9999999999999999,0.12525039536109647,2017,Red
Nobile di Montepulciano 2015,Italy,Vino Nobile di Montepulciano,Salcheto,3.9,0.9999999999999999,0.1491829204006326,2015,Red
